qEh83QIiRe6BwXTN0XeqIg,
MDu2N7nqLH3JqAa__gswBA,
XelbL-F6QSJcR733DHY9fw,
M_qL52ZFF0kpfzYTW5Ol0Q,
wg7BIF9xfgiVNKpaX6QkHg,"
                

    Elite 2018

                

    ’17

        "
w7CwufsOu4eHmCPEnevQUQ,
tCXElwhzekJEH6QJe3xs7Q,"
                

    Elite 2014

                

    ’13

                

    ’09

                

    ’08

        "
fEElH8y0NX6ekcjpDnEeAQ,"
                

    Elite 2017

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
j-E6-6-TpWVPUXbx_rRrrQ,
5XHOUW_0wfJaPHxrg-U2AQ,
Wn_-RcqyIGm_T4f8zyP2QQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
HjfRBtGjXNwWWKnD6C-2TA,
wp0wpd_ILgBowrhfrx9UMQ,
TDIPlGQA9KsbyU_NTmx-sA,
Um91l61XpKaZtRVqjVnd3w,
W2WICriV5Zf03S4ETzEsiQ,"
                

    Elite 2020

                

    ’19

                

    ’18

        "
CBQa0_z_oSJOpj8UzcDCiA,
9ks-80ZxeCZWNObzEbW4-Q,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

        "
8y0ohA8_ZJ_U_Cb--AA_gg,"
                

    Elite 2016

                

    ’15

        "
wm0mOA5rZULq3vpFSpY3zA,
LW6jReLUpArTtEEhsvBVgg,
7916W_oBBe7nSlubcjOG1A,"
                

    Elite 2019

                

    ’18

                

    ’17

                

    ’16

        "
2qKOL7C7WbG_M3EOWvTFxA,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
EOJ4ZWAl-o1jQMjGINSJ5Q,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

        "
AkBtT43dYcttxQ3qOzPBAg,"
                

    Elite 2016

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                

    ’10

                

    ’09

                

    ’08

                

    ’07

        "
C6LV0p8L6IfBfh1YFRkWzQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                
                    
    
        
    

                    
                        1 more year as an Elite
                    
                
        "
QJI9OSEn6ujRCtrX06vs1w,"
                

    Elite 2010

        "
AvUdf0dUB_XXcKug3rv2Fw,
2ozLysUDX3D64u-mTvzdoA,
6nvUppVogRTTwZCgaYCPjw,"
                

    Elite 2014

                

    ’13

                

    ’12

        "
vniJjf-jMhyscE8VtxsQ2w,
pGwfPh_UKWT2mp0YIdY9Gw,"
                

    Elite 2017

                

    ’16

        "
_iV7YiqHtDUXbDhxZd_5FQ,
VE71mSsGKcDrlFsrxYuoHw,"
                

    Elite 2015

                

    ’14

                

    ’13

                

    ’12

                

    ’11

        "
O_3ceyOjYpXxLxboGfusYA,"
                

    Elite 2015

        "
YVaONBBT9lSJQwBPWCB0qQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

        "
sCelgwFoaNLMC_A7Y8usCw,
JC8RuV0qVrXsZo8a3u4XSA,
SpM-RGzQe5pRNyChsxqmTw,"
                

    Elite 2010

                

    ’09

        "
iNaSIL88uox8fAsBn8C5dA,
Z_wd21eRTSYP-hUC2cE4vg,
UhJbdgKYckwXk7iT_wU6kQ,
3hbwakMvNv2980cem2weRw,
ibom0z21KPu46kzMO2pqsw,
cMoQqT_j_FD1gO6EEZzOIg,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

        "
SyX94Qkpowm_9dsn1SDrCQ,"
                

    Elite 2019

                

    ’18

                

    ’17

        "
ccfhRnTUmX6ucYYk7mqrCA,
Z27vaI1mclWz14r52To2eg,
uVOLLjTnrDWHQ7qIjlLMvA,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

        "
ipAG2DG2PkvAnqQiZ8cp6g,
0fcLXmNUfFu1V63dSWO-OQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

        "
0BpElD_yQWcCqQjfVAP5DQ,
Y44bfyjwLv0ievYdwo-BiA,"
                

    Elite 2010

                

    ’09

        "
VzBoi7n5pee-iLx5dc5BHA,"
                

    Elite 2014

                

    ’13

                

    ’12

        "
7SFUWbb33dOR8lmO51h3dg,"
                

    Elite 2017

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                

    ’10

                

    ’09

                

    ’08

        "
oCtKm4epraLba9BJ6V1oIg,
RRv82liZZXYQ6FbbSebFOA,
XopP_70iyfC3iCPAY-sz4Q,"
                

    Elite 2019

                

    ’18

                

    ’17

        "
BjrYuVa3vvC6ZM1vQtkL8A,
anMH2_iqoLWALZ2rG0beBQ,"
                

    Elite 2016

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
ZAEkJ_C-xZc5mzkI30BQXQ,
JDueURcpMZA6YJnN0Gdv9A,
nXMMoDzXRByQiWH9cf-FAQ,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’11

                
                    
    
        
    

                    
                        1 more year as an Elite
                    
                
        "
f6g8Iygt2OzPH2znbVbqkQ,
_9w_8JCIWqZWZjoC2SXYNg,"
                

    Elite 2015

                

    ’14

                

    ’13

                

    ’12

                

    ’09

                

    ’08

        "
NoOaVw8YAe4SlgWGLWMY8Q,"
                

    Elite 2020

                

    ’19

                

    ’18

                

    ’17

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

                

    ’10

        "
cqgjW23FJyu5kFlRDN1CpQ,"
                

    Elite 2017

                

    ’16

                

    ’15

                

    ’14

                

    ’13

                

    ’12

        "
A8TRpa--43-mbig73xfhrA,"
                

    Elite 2020

                

    ’19

                

    ’17

                

    ’16

                

    ’15

        "
